Serial Episode, Thumbnail Link, Video Link, Genre
2019.04.15-Pandian Stores 15-04-2019 Vijay TV Episode 22,https://s2.dmcdn.net/v/PqMBW1TsI-4gwzGMF,plugin://plugin.video.dailymotion_com/?url=k7M6rAJ80HBBqetjsOs&mode=playVideo,Pandian Stores
2019.04.16-Pandian Stores 16-04-2019 Vijay TV Episode 23,https://s2.dmcdn.net/v/Pqhz_1TsI_o35k4ZR,plugin://plugin.video.dailymotion_com/?url=k5lDIYnA0Chkj9tjQ1V&mode=playVideo,Pandian Stores
2019.04.17-Pandian Stores 17-04-2019 Vijay TV Episode 24,https://s2.dmcdn.net/v/Pr7mq1TsG_CK8ChpJ,plugin://plugin.video.dailymotion_com/?url=kvOKjNtvBdfYgUtkjE8&mode=playVideo,Pandian Stores
2019.04.18-Pandian Stores 18-04-2019 Vijay TV Episode 25,https://s1.dmcdn.net/v/PrYfk1TsGzxYqagAk,plugin://plugin.video.dailymotion_com/?url=k5p8SYBsnSVzvOtkMiy&mode=playVideo,Pandian Stores
2019.04.19-Pandian Stores 19-04-2019 Vijay TV Episode 26,https://s2.dmcdn.net/v/Pr-Kv1TsK3z9hSMjw,plugin://plugin.video.dailymotion_com/?url=k5jA220pl2fWYUtlfMR&mode=playVideo,Pandian Stores
2019.04.22-Pandian Stores 22-04-2019 Vijay TV Episode 144,https://s2.dmcdn.net/v/PtG3U1TsK3wTrAnab,plugin://plugin.video.dailymotion_com/?url=k6ZAcB3z1GX5y0tmESa&mode=playVideo,Pandian Stores
2019.04.23-Pandian Stores 23-04-2019 Vijay TV Episode 145,https://s2.dmcdn.net/v/PtyQW1TsJBRjb3g0i,plugin://plugin.video.dailymotion_com/?url=k7fPDi00qZfSuvtnq8M&mode=playVideo,Pandian Stores
2019.04.24-Pandian Stores 24-04-2019 Vijay TV Episode 146,https://s1.dmcdn.net/v/PuSqS1TsK3qRbFD5N,plugin://plugin.video.dailymotion_com/?url=kfQ90yWqRLuMxktnYFC&mode=playVideo,Pandian Stores
2019.04.25-Pandian Stores 25-04-2019 Vijay TV Episode 147,https://s1.dmcdn.net/v/PuxcF1TsJCjqP89sT,plugin://plugin.video.dailymotion_com/?url=kwTQzK9hfXmMimtovsX&mode=playVideo,Pandian Stores
2019.04.26-Pandian Stores 26-04-2019 Vijay TV Episode 148,https://s1.dmcdn.net/v/PvbNQ1TsGy4yQPy7t,plugin://plugin.video.dailymotion_com/?url=k683dXqxRQTX0ztpdYm&mode=playVideo,Pandian Stores
2019.04.29-Pandian Stores 29-04-2019 Vijay TV Episode 149,https://s2.dmcdn.net/v/PxEwl1TsK3hPVp5fB,plugin://plugin.video.dailymotion_com/?url=kuKuS1uYcVqtfVtr2rB&mode=playVideo,Pandian Stores
2019.04.30-Pandian Stores 30-04-2019 Vijay TV Episode 150,https://s1.dmcdn.net/v/PxmCz1TsK3bR0ONmm,plugin://plugin.video.dailymotion_com/?url=kB8urDRZtknpVItrBUx&mode=playVideo,Pandian Stores
2019.05.01-Pandian Stores 01-05-2019 Vijay TV,https://s2.dmcdn.net/v/PxmCz1TsK3bR0ONmm,plugin://plugin.video.dailymotion_com/?url=kB8urDRZtknpVItrBUx&mode=playVideo,Pandian Stores
2019.05.02-Pandian Stores 02-05-2019 Vijay TV,https://s2.dmcdn.net/v/Pyyed1TsK3YtcMa6O,plugin://plugin.video.dailymotion_com/?url=k1lslI15BKw4fAtsVlZ&mode=playVideo,Pandian Stores
2019.05.03-Pandian Stores 03-05-2019 Vijay TV,https://s1.dmcdn.net/v/PzXc61TsGuIuYlSCa,plugin://plugin.video.dailymotion_com/?url=k7EZFJu0Cp9JjPttyJM&mode=playVideo,Pandian Stores
2019.05.06-Pandian Stores 06-05-2019 Vijay TV,https://s1.dmcdn.net/v/P_CQo1TsK3TV__PYO,plugin://plugin.video.dailymotion_com/?url=k2YQSzIt6EM5xutvoz0&mode=playVideo,Pandian Stores
2019.05.07-Pandian Stores 07-05-2019 Vijay TV,https://s1.dmcdn.net/v/P_zzR1TsK3QHKCKsk,plugin://plugin.video.dailymotion_com/?url=k37P96jEUWJ8uBtwflV&mode=playVideo,Pandian Stores
2019.05.08-Pandian Stores 08-05-2019 Vijay TV,https://s2.dmcdn.net/v/Q0av71TsGPDynev2G,plugin://plugin.video.dailymotion_com/?url=k26ksFMz6ybIlYtwUPZ&mode=playVideo,Pandian Stores
2019.05.09-Pandian Stores 09-05-2019 Vijay TV,https://s2.dmcdn.net/v/Q15Kc1TsK3JXAPElx,plugin://plugin.video.dailymotion_com/?url=k50pf463keo38xtxtoq&mode=playVideo,Pandian Stores
2019.05.10-Pandian Stores 10-05-2019 Vijay TV,https://s2.dmcdn.net/v/Q1q4V1TsK3FcpWCe_,plugin://plugin.video.dailymotion_com/?url=kSXUpIMqkwHYOLtyhcP&mode=playVideo,Pandian Stores
2019.05.13-Pandian Stores 13-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q3Kjr1TsK3AVSuYI4,plugin://plugin.video.dailymotion_com/?url=k4LYD14OBG6r8ftzWbH&mode=playVideo,Pandian Stores
2019.05.14-Pandian Stores 14-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q3yg91TsK379abU3C,plugin://plugin.video.dailymotion_com/?url=k6i6BIpGWFoOUWtACKt&mode=playVideo,Pandian Stores
2019.05.15-Pandian Stores 15-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q4bDX1TsK34X6-Hy5,plugin://plugin.video.dailymotion_com/?url=k3NgGpPUMBmZdltBjXz&mode=playVideo,Pandian Stores
2019.05.16-Pandian Stores 16-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q5B7e1TsK31rTiYu0,plugin://plugin.video.dailymotion_com/?url=k7td1Kx7nO1RNEtBYlW&mode=playVideo,Pandian Stores
2019.05.17-Pandian Stores 17-05-2019 Vijay TV,https://s2.dmcdn.net/v/Q5oFO1TsK2_Rs7oTi,plugin://plugin.video.dailymotion_com/?url=k1xD9WFBUqW52otCE2s&mode=playVideo,Pandian Stores
2019.05.20-Pandian Stores 20-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q7U0T1TsK2yNTe8Ld,plugin://plugin.video.dailymotion_com/?url=k3bCqUvAHertIctEuS1&mode=playVideo,Pandian Stores
2019.05.21-Pandian Stores 21-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q82fy1TsFXPfCjGxa,plugin://plugin.video.dailymotion_com/?url=k2fyKcoQFB4l5dtF7Va&mode=playVideo,Pandian Stores
2019.05.22-Pandian Stores 22-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q8ihn1TsH5Ed0WZPl,plugin://plugin.video.dailymotion_com/?url=kd2WspyELlklOStFQHL&mode=playVideo,Pandian Stores
2019.05.23-Pandian Stores 23-05-2019 Vijay TV,https://s1.dmcdn.net/v/Q9RoR1TsK2hqmwu8s,plugin://plugin.video.dailymotion_com/?url=keyRhvXlCKf8PItGETF&mode=playVideo,Pandian Stores
2019.05.24-Pandian Stores 24-05-2019 Vijay TV,https://s2.dmcdn.net/v/Q9u-A1TsEnOwxQy-R,plugin://plugin.video.dailymotion_com/?url=k6qiWr74dZF61htH9ZE&mode=playVideo,Pandian Stores
2019.05.27-Pandian Stores 27-05-2019 Vijay TV,https://s1.dmcdn.net/v/QBeD21TsK2cpzpDfH,plugin://plugin.video.dailymotion_com/?url=k26hjtf96vHA0etJ4wa&mode=playVideo,Pandian Stores
2019.05.28-Pandian Stores 28-05-2019 Vijay TV,https://s1.dmcdn.net/v/QCLXn1TsK2ZINptFw,plugin://plugin.video.dailymotion_com/?url=k7BgUNaq4BNMfbtJQOt&mode=playVideo,Pandian Stores
2019.05.29-Pandian Stores 29-05-2019 Vijay TV,https://s1.dmcdn.net/v/QD3Pv1TsK2Xaach-J,plugin://plugin.video.dailymotion_com/?url=k4JhVrbTOmTtz9tKDHj&mode=playVideo,Pandian Stores
2019.05.30-Pandian Stores 30-05-2019 Vijay TV,https://s1.dmcdn.net/v/QDfcZ1TsIVeGZzmEz,plugin://plugin.video.dailymotion_com/?url=k4wVDOlOqmavmCtLioP&mode=playVideo,Pandian Stores
2019.05.31-Pandian Stores 31-05-2019 Vijay TV,https://s2.dmcdn.net/v/QERLW1TsITJAOkPkM,plugin://plugin.video.dailymotion_com/?url=k2TUt9YiAMBqWTtM9os&mode=playVideo,Pandian Stores
2019.06.03-Pandian Stores 03-06-2019 Vijay TV,https://s2.dmcdn.net/v/QF-P11TsIlfx7qxsl,plugin://plugin.video.dailymotion_com/?url=k6mumRCFerhqALtNQWt&mode=playVideo,Pandian Stores
2019.06.04-Pandian Stores 04-06-2019 Vijay TV,https://s1.dmcdn.net/v/QGVEP1TsGFJQ6eBtA,plugin://plugin.video.dailymotion_com/?url=k11Dm9TXRcFWE6tOpVD&mode=playVideo,Pandian Stores
2019.06.05-Pandian Stores 05-06-2019 Vijay TV,https://s2.dmcdn.net/v/QGyz91TsGGWDOjx5a,plugin://plugin.video.dailymotion_com/?url=k2BdDVoRXCRxgztOVBL&mode=playVideo,Pandian Stores
2019.06.06-Pandian Stores 06-06-2019 Vijay TV,https://s1.dmcdn.net/v/QHUR91TsK2EPc567x,plugin://plugin.video.dailymotion_com/?url=k1YzLJGVd7rqmStPvgR&mode=playVideo,Pandian Stores
2019.06.07-Pandian Stores 07-06-2019 Vijay TV,https://s2.dmcdn.net/v/QI1vJ1TsK2Cj5ox-m,plugin://plugin.video.dailymotion_com/?url=k7hgSMmczgg17ctQ74f&mode=playVideo,Pandian Stores
2019.06.10-Pandian Stores 10-06-2019 Vijay TV,https://s2.dmcdn.net/v/QJWNh1TsK28wFnL14,plugin://plugin.video.dailymotion_com/?url=k3Elbb9vLjBNRItRJJF&mode=playVideo,Pandian Stores
2019.06.11-Pandian Stores 11-06-2019 Vijay TV,https://s1.dmcdn.net/v/QKM4F1TsGIzFQNu5S,plugin://plugin.video.dailymotion_com/?url=k6rWTGwVEOlkQftSEX5&mode=playVideo,Pandian Stores
2019.06.12-Pandian Stores 12-06-2019 Vijay TV,https://s2.dmcdn.net/v/QKuxR1TsK21GCG4rQ,plugin://plugin.video.dailymotion_com/?url=kRznK8QA4aqTjBtTg6f&mode=playVideo,Pandian Stores
2019.06.13-Pandian Stores 13-06-2019 Vijay TV,https://s1.dmcdn.net/v/QLicm1TsK1_PGKgfA,plugin://plugin.video.dailymotion_com/?url=kPQJ5eQ5JOdny4tU9ag&mode=playVideo,Pandian Stores
2019.06.14-Pandian Stores 14-06-2019 Vijay TV,https://s1.dmcdn.net/v/QMSdh1TsGQNqhh-HY,plugin://plugin.video.dailymotion_com/?url=k45bGFBELgfWvGtUYkj&mode=playVideo,Pandian Stores
2019.06.17-Pandian Stores 17-06-2019 Vijay TV,https://s2.dmcdn.net/v/QO5AR1TsK1whmxsix,plugin://plugin.video.dailymotion_com/?url=k2rjAYrz7V9NXBtWLIT&mode=playVideo,Pandian Stores
2019.06.18-Pandian Stores 18-06-2019 Vijay TV,https://s1.dmcdn.net/v/QOKC-1TsGQx8LMEIQ,plugin://plugin.video.dailymotion_com/?url=k6L6jWKNYbqh9StX1Ku&mode=playVideo,Pandian Stores
2019.06.19-Pandian Stores 19-06-2019 Vijay TV,https://s1.dmcdn.net/v/QOfAx1TsK1qV1nOVZ,plugin://plugin.video.dailymotion_com/?url=k6qju5YhfG4k9LtXo5J&mode=playVideo,Pandian Stores
2019.06.20-Pandian Stores 20-06-2019 Vijay TV,https://s1.dmcdn.net/v/QOziC1TsGJFvK-TQU,plugin://plugin.video.dailymotion_com/?url=k6IPpcLcDCchFHtXJXm&mode=playVideo,Pandian Stores
2019.06.21-Pandian Stores 21-06-2019 Vijay TV,https://s1.dmcdn.net/v/QPHph1TsK1lKtW2yD,plugin://plugin.video.dailymotion_com/?url=k66jUfmieTe7vntY5on&mode=playVideo,Pandian Stores
2019.06.24-Pandian Stores 24-06-2019 Vijay TV,https://s2.dmcdn.net/v/QQIAo1Ts20_5hBM_Z,plugin://plugin.video.dailymotion_com/?url=k16QHSpnaW5eU4tZbYm&mode=playVideo,Pandian Stores
2019.06.25-Pandian Stores 25-06-2019 Vijay TV,https://s1.dmcdn.net/v/QQiR11Ts7M9r0OzX1,plugin://plugin.video.dailymotion_com/?url=kamqcLiVBHZmnHtZDWN&mode=playVideo,Pandian Stores
2019.06.27-Pandian Stores 27-06-2019 Vijay TV,https://s1.dmcdn.net/v/QRlC21Ts7MAIg4NhW,plugin://plugin.video.dailymotion_com/?url=k36lcHtLgTYpW6u0N5E&mode=playVideo,Pandian Stores
2019.06.28-Pandian Stores 28-06-2019 Vijay TV,https://s2.dmcdn.net/v/QS73T1Ts7NJ4SvbOy,plugin://plugin.video.dailymotion_com/?url=k2RoHRz4jHdTvVu1cwl&mode=playVideo,Pandian Stores
2019.07.01-Pandian Stores 01-07-2019 Vijay TV,https://s1.dmcdn.net/v/QTU9s1TsGLc5A8TvD,plugin://plugin.video.dailymotion_com/?url=k3A8BoBVumKzrmu2Hky&mode=playVideo,Pandian Stores
2019.07.02-Pandian Stores 02-07-2019 Vijay TV,https://s1.dmcdn.net/v/QTz7e1TsGVJq7aTyu,plugin://plugin.video.dailymotion_com/?url=k4SvOeMAPySn5gu3ekg&mode=playVideo,Pandian Stores
2019.07.03-Pandian Stores 03-07-2019 Vijay TV,https://s2.dmcdn.net/v/QUQM-1TsK1QcZZDqF,plugin://plugin.video.dailymotion_com/?url=kmaZoU1nfL6OZiu3JtY&mode=playVideo,Pandian Stores
2019.07.04-Pandian Stores 04-07-2019 Vijay TV,https://s1.dmcdn.net/v/QU-g21TsIKn7fzloD,plugin://plugin.video.dailymotion_com/?url=k5kcADeNQ3oxypu4m9Y&mode=playVideo,Pandian Stores
2019.07.05-Pandian Stores 05-07-2019 Vijay TV,https://s1.dmcdn.net/v/QVROJ1TsK1LOf9pj-,plugin://plugin.video.dailymotion_com/?url=k1zbuOXqpC6ywOu4QLx&mode=playVideo,Pandian Stores
2019.07.08-Pandian Stores 08-07-2019 Vijay TV,https://s1.dmcdn.net/v/QWn2f1TsImTVGm-FB,plugin://plugin.video.dailymotion_com/?url=k6tRjIhu5hU2seu6k2J&mode=playVideo,Pandian Stores
2019.07.09-Pandian Stores 09-07-2019 Vijay TV,https://s1.dmcdn.net/v/QXIdf1TsIvjUiuGl-,plugin://plugin.video.dailymotion_com/?url=k366pawN0xqtfcu6TP3&mode=playVideo,Pandian Stores
2019.07.10-Pandian Stores 10-07-2019 Vijay TV,https://s2.dmcdn.net/v/QXkbl1TsGWABrFsO7,plugin://plugin.video.dailymotion_com/?url=k5CZVdSkVXDirEu7nCT&mode=playVideo,Pandian Stores
2019.07.11-Pandian Stores 11-07-2019 Vijay TV,https://s2.dmcdn.net/v/QYF3u1TsJCH3i0RPT,plugin://plugin.video.dailymotion_com/?url=k1rY9ecCYPr227u7We4&mode=playVideo,Pandian Stores
2019.07.12-Pandian Stores 12-07-2019 Vijay TV,https://s2.dmcdn.net/v/QYok21TsJE1tLNNOR,plugin://plugin.video.dailymotion_com/?url=k5Zn0bFIiAY0tfu8ydQ&mode=playVideo,Pandian Stores
2019.07.15-Pandian Stores 15-07-2019 Vijay TV,https://s1.dmcdn.net/v/QaMXy1TsJP3r5yClh,plugin://plugin.video.dailymotion_com/?url=k3o9oLeMcUPqELuagzO&mode=playVideo,Pandian Stores
2019.07.16-Pandian Stores 16-07-2019 Vijay TV,https://s2.dmcdn.net/v/Qa_td1TsJfaGWnoiT,plugin://plugin.video.dailymotion_com/?url=k3BUQWuJxT7wjjuaYCP&mode=playVideo,Pandian Stores
2019.07.17-Pandian Stores 17-07-2019 Vijay TV,https://s2.dmcdn.net/v/QbT-t1TsGholIGfaZ,plugin://plugin.video.dailymotion_com/?url=k2Bru9XB0hXdcmubuIf&mode=playVideo,Pandian Stores
2019.07.18-Pandian Stores 18-07-2019 Vijay TV,https://s2.dmcdn.net/v/QbzT81TsGT6flUT25,plugin://plugin.video.dailymotion_com/?url=k2nz26FOsn0b7puc2fu&mode=playVideo,Pandian Stores
2019.07.19-Pandian Stores 19-07-2019 Vijay TV,https://s2.dmcdn.net/v/QcWAI1TsGtzzeOrQK,plugin://plugin.video.dailymotion_com/?url=k4q3lDyofVZLIDucDei&mode=playVideo,Pandian Stores
2019.07.22-Pandian Stores 22-07-2019 Vijay TV,https://s2.dmcdn.net/v/QeI_W1TsGv4LWXi0j,plugin://plugin.video.dailymotion_com/?url=k47SZzNEdlQhcPueBAA&mode=playVideo,Pandian Stores
2019.07.23-Pandian Stores 23-07-2019 Vijay TV,https://s2.dmcdn.net/v/QeyPu1TsGv5uyoPMc,plugin://plugin.video.dailymotion_com/?url=k1lxB5Mal6kzeDufjIs&mode=playVideo,Pandian Stores
2019.07.24-Pandian Stores 24-07-2019 Vijay TV,https://s1.dmcdn.net/v/Qfbul1TsEirmFafyS,plugin://plugin.video.dailymotion_com/?url=k7XFgoqS8riddbug1UX&mode=playVideo,Pandian Stores
2019.07.25-Pandian Stores 25-07-2019 Vijay TV,https://s1.dmcdn.net/v/QgKQS1TsGv72ww4W_,plugin://plugin.video.dailymotion_com/?url=k5DCHKPuaAGKOZugPuI&mode=playVideo,Pandian Stores
2019.07.26-Pandian Stores 26-07-2019 Vijay TV,https://s2.dmcdn.net/v/QgvWX1TsGv8XlFTEc,plugin://plugin.video.dailymotion_com/?url=k4f3F4sGyewTrruht1n&mode=playVideo,Pandian Stores
2019.07.30-Pandian Stores 30-07-2019 Vijay TV,https://s2.dmcdn.net/v/QjPId1TsGvBJz831k,plugin://plugin.video.dailymotion_com/?url=k6N2lRE739NcbUukdhl&mode=playVideo,Pandian Stores
2019.08.01-Pandian Stores 01-08-2019 Vijay TV,https://s1.dmcdn.net/v/QkN0u1TsJw8bewLRI,plugin://plugin.video.dailymotion_com/?url=k4MsVnds3AMjfAulh32&mode=playVideo,Pandian Stores
2019.08.02-Pandian Stores 02-08-2019 Vijay TV,https://s2.dmcdn.net/v/QkvB21TsJw9gf5emX,plugin://plugin.video.dailymotion_com/?url=kwrJleP3gyQil3ulRrI&mode=playVideo,Pandian Stores
2019.08.05-Pandian Stores 05-08-2019 Vijay TV,https://s1.dmcdn.net/v/QmbGp1TsJwAAWuYwi,plugin://plugin.video.dailymotion_com/?url=k72jsToGgSSqZLunICD&mode=playVideo,Pandian Stores
2019.08.06-Pandian Stores 06-08-2019 Vijay TV,https://s2.dmcdn.net/v/Qn3WN1TsK0J28VmKe,plugin://plugin.video.dailymotion_com/?url=k613oun4aUnQjKuoeQD&mode=playVideo,Pandian Stores
2019.08.07-Pandian Stores 07-08-2019 Vijay TV,https://s1.dmcdn.net/v/Qndv21TsJwCZqHMC3,plugin://plugin.video.dailymotion_com/?url=k1dXLt2XLxYLpPuoRCq&mode=playVideo,Pandian Stores
2019.08.08-Pandian Stores 08-08-2019 Vijay TV,https://s1.dmcdn.net/v/QnsqU1TsK0EuVWqfG,plugin://plugin.video.dailymotion_com/?url=k1sTz7j39dy3Nbup7wG&mode=playVideo,Pandian Stores
2019.08.09-Pandian Stores 09-08-2019 Vijay TV,https://s1.dmcdn.net/v/QoXWC1TsJwEWacTcU,plugin://plugin.video.dailymotion_com/?url=k4akFB9S1nBWH9upR0w&mode=playVideo,Pandian Stores
2019.08.12-Pandian Stores 12-08-2019 Vijay TV,https://s2.dmcdn.net/v/QqE3I1TsGWXDdFSAs,plugin://plugin.video.dailymotion_com/?url=k1KkNZF6pEc3QOurIFI&mode=playVideo,Pandian Stores
2019.08.13-Pandian Stores 13-08-2019 Vijay TV,https://s2.dmcdn.net/v/Qqtuy1TsK00TL_0vO,plugin://plugin.video.dailymotion_com/?url=k2ZkE6LNFFg2EzusrfK&mode=playVideo,Pandian Stores
2019.08.14-Pandian Stores 14-08-2019 Vijay TV,https://s2.dmcdn.net/v/QrdX21TsJ_zYbGNRk,plugin://plugin.video.dailymotion_com/?url=k45vFIhnUY900Kutg0a&mode=playVideo,Pandian Stores
2019.08.16-16-08-2019 Pandian Stores Vijay TV,https://s2.dmcdn.net/v/QtR-41TsJ_s6djNQE,plugin://plugin.video.dailymotion_com/?url=k308eIH2U4PbnYuvg5C&mode=playVideo,Pandian Stores
2019.08.19-19-08-2019 Pandian Stores Vijay TV,https://s2.dmcdn.net/v/QvtZ31TsJ_nDUgQz-,plugin://plugin.video.dailymotion_com/?url=k6OIzDdd47ESxwuxVRN&mode=playVideo,Pandian Stores
2019.08.20-20-08-2019 Pandian Stores Vijay TV,https://s2.dmcdn.net/v/QwmIV1TsJ_jchfBzk,plugin://plugin.video.dailymotion_com/?url=k15R6hpSPM0xhXuyUkn&mode=playVideo,Pandian Stores
2019.08.21-21-08-2019 Pandian Stores Vijay TV,https://s2.dmcdn.net/v/Qxk6a1TsJ_gOxLSpM,plugin://plugin.video.dailymotion_com/?url=k6PYxcKhun6mRHuzYc4&mode=playVideo,Pandian Stores
2019.08.22-Pandian Stores - 22-08-2019 Vijay TV,https://s2.dmcdn.net/v/QyXdz1TsJtfI8fRrP,plugin://plugin.video.dailymotion_com/?url=k3vC2IxasxODmSuAR5P&mode=playVideo,Pandian Stores
2019.08.23-Pandian Stores - 23-08-2019 Vijay TV,https://s1.dmcdn.net/v/QzSom1TsJ_VVT3CcS,plugin://plugin.video.dailymotion_com/?url=k49i7y4zPBlVfHuBS8M&mode=playVideo,Pandian Stores
2019.08.26-Pandian Stores - 26-08-2019 Vijay TV,https://s2.dmcdn.net/v/R0S9b1TsJbw2I436I,plugin://plugin.video.dailymotion_com/?url=k4GZhXTychgluLuFa2F&mode=playVideo,Pandian Stores
2019.08.27-Pandian Stores - 27-08-2019 Vijay TV,https://s2.dmcdn.net/v/R2qu91TsJ_NCMS3Fj,plugin://plugin.video.dailymotion_com/?url=k4GI8M7CHTqMRduHMMx&mode=playVideo,Pandian Stores
2019.08.28-Pandian Stores - 28-08-2019 Vijay TV,https://s2.dmcdn.net/v/R4rvE1TsJ_LFvPMQy,plugin://plugin.video.dailymotion_com/?url=k56VKcSRpmcbsZuK0fY&mode=playVideo,Pandian Stores
2019.08.29-Pandian Stores - 29-08-2019 Vijay TV,https://s1.dmcdn.net/v/R6lyd1TsJ_H60ss1L,plugin://plugin.video.dailymotion_com/?url=k47MPrXzjw41e0uM6jl&mode=playVideo,Pandian Stores
2019.08.30-Pandian Stores - 30-08-2019 Vijay TV,https://s1.dmcdn.net/v/R8MkU1TsJ_FB1_osn,plugin://plugin.video.dailymotion_com/?url=k62FHQXslBwCk4uNRPo&mode=playVideo,Pandian Stores
2019.09.03-Pandian Stores - 03-09-2019 Vijay TV,https://s1.dmcdn.net/v/RF0hE1TsJ_ClORB-6,plugin://plugin.video.dailymotion_com/?url=k6AbkqA65nGbF9uVbHw&mode=playVideo,Pandian Stores
2019.09.04-Pandian Stores - 04-09-2019 Vijay TV,https://s2.dmcdn.net/v/RFafR1TsJ_AglxVj-,plugin://plugin.video.dailymotion_com/?url=k6we18tyzsXU0juVO1Z&mode=playVideo,Pandian Stores
2019.09.05-Pandian Stores - 05-09-2019 Vijay TV,https://s2.dmcdn.net/v/RGFvI1TsJ_7oe7cpC,plugin://plugin.video.dailymotion_com/?url=k1eGPdt9nDda8cuWy78&mode=playVideo,Pandian Stores
2019.09.06-Pandian Stores - 06-09-2019 Vijay TV,https://s2.dmcdn.net/v/RHBay1TsJ9HuChgrv,plugin://plugin.video.dailymotion_com/?url=k7uQDM94hp1DyjuXzI0&mode=playVideo,Pandian Stores
2019.09.09-Pandian Stores - 09-09-2019 Vijay TV,https://s2.dmcdn.net/v/RJg1a1TsJ_14YcUJK,plugin://plugin.video.dailymotion_com/?url=k1fGWaOHZMB42nv0ixK&mode=playVideo,Pandian Stores
2019.09.10-Pandian Stores - 10-09-2019 Vijay TV,https://s1.dmcdn.net/v/RK9nV1TsJ-_qgHYwy,plugin://plugin.video.dailymotion_com/?url=kmWxdjwwQqnjndv0Qnd&mode=playVideo,Pandian Stores
2019.09.11-Pandian Stores - 11-09-2019 Vijay TV,https://s1.dmcdn.net/v/RKZEE1TsJ-wqJA6sD,plugin://plugin.video.dailymotion_com/?url=k1AQGmoyOsQUy2v1huu&mode=playVideo,Pandian Stores
2019.09.12-Pandian Stores - 12-09-2019 Vijay TV,https://s1.dmcdn.net/v/RK_nv1TsJ-tVzAO8C,plugin://plugin.video.dailymotion_com/?url=k5MqMynmzyLWbCv1LV7&mode=playVideo,Pandian Stores
2019.09.13-Pandian Stores - 13-09-2019 Vijay TV,https://s2.dmcdn.net/v/RLNNa1TsD_4pO8vNX,plugin://plugin.video.dailymotion_com/?url=k3Rwo58cOfPkKkv2b3u&mode=playVideo,Pandian Stores
2019.09.16-Pandian Stores - 16-09-2019 Vijay TV,https://s2.dmcdn.net/v/RMtJu1TsJ-l9qMo_n,plugin://plugin.video.dailymotion_com/?url=k6cb2oaskrnRzzv3PhS&mode=playVideo,Pandian Stores
2019.09.17-Pandian Stores - 17-09-2019 Vijay TV,https://s1.dmcdn.net/v/RN8Lr1TsJ-hY_ulsl,plugin://plugin.video.dailymotion_com/?url=k4BE9RVgk2Ovj5v47qZ&mode=playVideo,Pandian Stores
2019.09.18-Pandian Stores - 18-09-2019 Vijay TV,https://s2.dmcdn.net/v/RNafr1TsJ-e_n2lwE,plugin://plugin.video.dailymotion_com/?url=k3we2lb2LgkkfZv4BBr&mode=playVideo,Pandian Stores
2019.09.19-Pandian Stores - 19-09-2019 Vijay TV,https://s2.dmcdn.net/v/RNyGb1TsJ-cmKDXFx,plugin://plugin.video.dailymotion_com/?url=kbeQm06qvhbPlCv50KV&mode=playVideo,Pandian Stores
2019.09.20-Pandian Stores - 20-09-2019 Vijay TV,https://s2.dmcdn.net/v/RONKs1TsJ-ZhSIrWH,plugin://plugin.video.dailymotion_com/?url=k7fqH5Bfkvc3Cuv5tB4&mode=playVideo,Pandian Stores
2019.09.23-Pandian Stores - 23-09-2019 Vijay TV,https://s1.dmcdn.net/v/RP7k21TsEtv8mnKIk,plugin://plugin.video.dailymotion_com/?url=k1Kl3NufpV2Quyv6jaa&mode=playVideo,Pandian Stores
2019.09.24-Pandian Stores - 24-09-2019 Vijay TV,https://s1.dmcdn.net/v/RPMhx1TsJ-UVIFsje,plugin://plugin.video.dailymotion_com/?url=k43UXN697pKoNev6z6X&mode=playVideo,Pandian Stores
2019.09.25-Pandian Stores - 25-09-2019 Vijay TV,https://s2.dmcdn.net/v/RPpxY1TsJ-RMFIx0-,plugin://plugin.video.dailymotion_com/?url=k7oT49O03NGVEWv74gW&mode=playVideo,Pandian Stores
2019.09.26-Pandian Stores - 26-09-2019 Vijay TV,https://s1.dmcdn.net/v/RQAHS1TsIdg1akb8c,plugin://plugin.video.dailymotion_com/?url=k9zxYAsUXxv4kRv7s4Y&mode=playVideo,Pandian Stores
2019.09.27-Pandian Stores - 27-09-2019 Vijay TV,https://s1.dmcdn.net/v/RQWy31TsJ-Mq-B-Yf,plugin://plugin.video.dailymotion_com/?url=k2lgh1zpRFjW77v7Qen&mode=playVideo,Pandian Stores
2019.09.30-Pandian Stores - 30-09-2019 Vijay TV,https://s2.dmcdn.net/v/RRTmu1TsJ-KH2H1Z7,plugin://plugin.video.dailymotion_com/?url=k3Zba9QHEcxVwwv8T2M&mode=playVideo,Pandian Stores
2019.10.01-Pandian Stores - 01-10-2019 Vijay TV,https://s1.dmcdn.net/v/RRny01TsJ-HuVsCVh,plugin://plugin.video.dailymotion_com/?url=k4ncaQvkaQX1fyv9exy&mode=playVideo,Pandian Stores
2019.10.02-Pandian Stores - 02-10-2019 Vijay TV,https://s2.dmcdn.net/v/RS6nD1TsJ-F9b4Pnb,plugin://plugin.video.dailymotion_com/?url=k1c2oKseanYbdrv9AJL&mode=playVideo,Pandian Stores
